2.177977561950683594e-02,8.371591567993164062e-03,8.281707763671875000e-03,8.318901062011718750e-03,9.376525878906250000e-03,9.441852569580078125e-03,8.884906768798828125e-03,7.008075714111328125e-03,8.029460906982421875e-03,7.667541503906250000e-03,7.803201675415039062e-03,9.777307510375976562e-03,7.280111312866210938e-03,7.400512695312500000e-03,6.771802902221679688e-03,8.435487747192382812e-03,8.861303329467773438e-03,8.591413497924804688e-03,7.544994354248046875e-03,7.030248641967773438e-03,6.338596343994140625e-03,6.751537322998046875e-03,7.457494735717773438e-03,8.429527282714843750e-03,7.990837097167968750e-03,7.533550262451171875e-03,7.990121841430664062e-03,9.356021881103515625e-03,7.356643676757812500e-03,9.606361389160156250e-03,7.655143737792968750e-03,6.756544113159179688e-03,8.072853088378906250e-03,1.026391983032226562e-02,9.972333908081054688e-03,8.012771606445312500e-03,8.163213729858398438e-03,7.442235946655273438e-03,6.774663925170898438e-03,7.617950439453125000e-03,6.836414337158203125e-03,6.992578506469726562e-03,6.671190261840820312e-03,7.700204849243164062e-03,7.033586502075195312e-03,7.264375686645507812e-03,7.480144500732421875e-03,7.822513580322265625e-03,6.683111190795898438e-03,7.239103317260742188e-03,7.266521453857421875e-03,8.961915969848632812e-03,7.075548171997070312e-03,7.261991500854492188e-03,7.945537567138671875e-03,7.121086120605468750e-03,7.019519805908203125e-03,6.622314453125000000e-03,7.329225540161132812e-03,6.470203399658203125e-03,8.306503295898437500e-03,6.589174270629882812e-03,6.689071655273437500e-03,7.990837097167968750e-03,6.059885025024414062e-03,8.108615875244140625e-03,6.303787231445312500e-03,6.033658981323242188e-03,7.475852966308593750e-03,7.226943969726562500e-03,8.096694946289062500e-03,8.910179138183593750e-03,6.853580474853515625e-03,1.185727119445800781e-02,7.648468017578125000e-03,9.674072265625000000e-03,6.448507308959960938e-03,6.942510604858398438e-03,7.165431976318359375e-03,7.612705230712890625e-03,6.650686264038085938e-03,6.258964538574218750e-03,1.264500617980957031e-02,7.929325103759765625e-03,7.556438446044921875e-03,8.164405822753906250e-03,6.717205047607421875e-03,6.537437438964843750e-03
1.626253128051757812e-02,7.399320602416992188e-03,8.094072341918945312e-03,8.354187011718750000e-03,9.269952774047851562e-03,9.192466735839843750e-03,8.614301681518554688e-03,6.942987442016601562e-03,7.600784301757812500e-03,6.974697113037109375e-03,7.990360260009765625e-03,9.115695953369140625e-03,7.150411605834960938e-03,7.309913635253906250e-03,6.737947463989257812e-03,7.672309875488281250e-03,8.302450180053710938e-03,8.165597915649414062e-03,7.054328918457031250e-03,7.147073745727539062e-03,6.167650222778320312e-03,6.871223449707031250e-03,7.208347320556640625e-03,8.039951324462890625e-03,7.490396499633789062e-03,7.400512695312500000e-03,7.131338119506835938e-03,9.106397628784179688e-03,7.168769836425781250e-03,9.368419647216796875e-03,7.905244827270507812e-03,7.189035415649414062e-03,7.726907730102539062e-03,7.433652877807617188e-03,9.941339492797851562e-03,7.106065750122070312e-03,7.956504821777343750e-03,7.156848907470703125e-03,6.673336029052734375e-03,7.040739059448242188e-03,6.687641143798828125e-03,6.603002548217773438e-03,6.315708160400390625e-03,8.432865142822265625e-03,6.880283355712890625e-03,7.129907608032226562e-03,7.290124893188476562e-03,7.326841354370117188e-03,6.336688995361328125e-03,7.035255432128906250e-03,7.060766220092773438e-03,8.782625198364257812e-03,7.052183151245117188e-03,7.255554199218750000e-03,7.642030715942382812e-03,6.713867187500000000e-03,6.805896759033203125e-03,6.437540054321289062e-03,6.968021392822265625e-03,6.454229354858398438e-03,7.735729217529296875e-03,6.438970565795898438e-03,6.917953491210937500e-03,8.143186569213867188e-03,6.150722503662109375e-03,7.549047470092773438e-03,6.146907806396484375e-03,5.827426910400390625e-03,7.575511932373046875e-03,6.717681884765625000e-03,7.829189300537109375e-03,8.683681488037109375e-03,6.730318069458007812e-03,9.087085723876953125e-03,7.234573364257812500e-03,9.391546249389648438e-03,6.437301635742187500e-03,6.777048110961914062e-03,8.090019226074218750e-03,7.570505142211914062e-03,6.482839584350585938e-03,6.124973297119140625e-03,1.280331611633300781e-02,7.711887359619140625e-03,7.143735885620117188e-03,8.262634277343750000e-03,6.373643875122070312e-03,6.546258926391601562e-03
1.066803932189941406e-02,7.481336593627929688e-03,8.064985275268554688e-03,8.195877075195312500e-03,9.204387664794921875e-03,9.115219116210937500e-03,8.137702941894531250e-03,7.914304733276367188e-03,7.514476776123046875e-03,7.068872451782226562e-03,7.686138153076171875e-03,9.504795074462890625e-03,7.376909255981445312e-03,7.307052612304687500e-03,6.717443466186523438e-03,7.599830627441406250e-03,8.369207382202148438e-03,8.505821228027343750e-03,7.036685943603515625e-03,6.408929824829101562e-03,6.052494049072265625e-03,6.686687469482421875e-03,7.043838500976562500e-03,8.013725280761718750e-03,7.566213607788085938e-03,7.417678833007812500e-03,7.373809814453125000e-03,9.833812713623046875e-03,7.013082504272460938e-03,9.317874908447265625e-03,7.808446884155273438e-03,6.920576095581054688e-03,7.332563400268554688e-03,7.320165634155273438e-03,9.218692779541015625e-03,7.036924362182617188e-03,7.925033569335937500e-03,7.228136062622070312e-03,6.574630737304687500e-03,7.170438766479492188e-03,6.791114807128906250e-03,6.622791290283203125e-03,6.515741348266601562e-03,7.764101028442382812e-03,7.009744644165039062e-03,7.046222686767578125e-03,7.358312606811523438e-03,8.423089981079101562e-03,6.275177001953125000e-03,7.259607315063476562e-03,6.886005401611328125e-03,8.942127227783203125e-03,7.258176803588867188e-03,7.249116897583007812e-03,7.344722747802734375e-03,6.868600845336914062e-03,6.760120391845703125e-03,6.373405456542968750e-03,6.653308868408203125e-03,6.273984909057617188e-03,7.275581359863281250e-03,6.314516067504882812e-03,6.758928298950195312e-03,7.846832275390625000e-03,6.003856658935546875e-03,7.531881332397460938e-03,6.089925765991210938e-03,5.875110626220703125e-03,7.338285446166992188e-03,6.778478622436523438e-03,7.838010787963867188e-03,8.638143539428710938e-03,6.556510925292968750e-03,8.620262145996093750e-03,7.247209548950195312e-03,9.293317794799804688e-03,6.333112716674804688e-03,6.755113601684570312e-03,7.644414901733398438e-03,8.540630340576171875e-03,6.666898727416992188e-03,6.131410598754882812e-03,1.004791259765625000e-02,7.460832595825195312e-03,7.135391235351562500e-03,7.659673690795898438e-03,7.429838180541992188e-03,6.501913070678710938e-03
1.026868820190429688e-02,7.410764694213867188e-03,7.975339889526367188e-03,8.559226989746093750e-03,9.221076965332031250e-03,9.130954742431640625e-03,7.980585098266601562e-03,6.981134414672851562e-03,7.400512695312500000e-03,6.977796554565429688e-03,7.660150527954101562e-03,9.404420852661132812e-03,7.153987884521484375e-03,7.311105728149414062e-03,6.719827651977539062e-03,7.505893707275390625e-03,8.614063262939453125e-03,8.306264877319335938e-03,6.727933883666992188e-03,6.903171539306640625e-03,6.102800369262695312e-03,6.697416305541992188e-03,6.922006607055664062e-03,8.003950119018554688e-03,7.508754730224609375e-03,7.328271865844726562e-03,7.072687149047851562e-03,1.028823852539062500e-02,7.037878036499023438e-03,9.314298629760742188e-03,7.346630096435546875e-03,7.036209106445312500e-03,7.329463958740234375e-03,7.403612136840820312e-03,9.090185165405273438e-03,6.919384002685546875e-03,7.841825485229492188e-03,7.164239883422851562e-03,6.705999374389648438e-03,7.060050964355468750e-03,6.853818893432617188e-03,6.685018539428710938e-03,6.592988967895507812e-03,7.716894149780273438e-03,6.789922714233398438e-03,6.976842880249023438e-03,7.019519805908203125e-03,7.992029190063476562e-03,6.288290023803710938e-03,6.925821304321289062e-03,6.837368011474609375e-03,8.871078491210937500e-03,7.157802581787109375e-03,7.046222686767578125e-03,7.481813430786132812e-03,6.670475006103515625e-03,7.063627243041992188e-03,6.078720092773437500e-03,6.618738174438476562e-03,6.208658218383789062e-03,7.083177566528320312e-03,6.358385086059570312e-03,6.812810897827148438e-03,7.817745208740234375e-03,6.017684936523437500e-03,7.362365722656250000e-03,6.027460098266601562e-03,5.850076675415039062e-03,7.362604141235351562e-03,6.991624832153320312e-03,7.781744003295898438e-03,8.548259735107421875e-03,6.410837173461914062e-03,8.710145950317382812e-03,7.164239883422851562e-03,9.501695632934570312e-03,6.308317184448242188e-03,6.650924682617187500e-03,7.053613662719726562e-03,8.310317993164062500e-03,6.547451019287109375e-03,6.118535995483398438e-03,8.201837539672851562e-03,7.529258728027343750e-03,7.163763046264648438e-03,8.161306381225585938e-03,6.972074508666992188e-03,6.456613540649414062e-03
1.021933555603027344e-02,7.423639297485351562e-03,7.939100265502929688e-03,9.864568710327148438e-03,9.150266647338867188e-03,9.482860565185546875e-03,8.408784866333007812e-03,6.983995437622070312e-03,7.388591766357421875e-03,7.052898406982421875e-03,7.658958435058593750e-03,9.188413619995117188e-03,7.328271865844726562e-03,7.386207580566406250e-03,6.719589233398437500e-03,7.455348968505859375e-03,8.492708206176757812e-03,8.131980895996093750e-03,6.574869155883789062e-03,6.973505020141601562e-03,6.164550781250000000e-03,6.683111190795898438e-03,7.074117660522460938e-03,7.976531982421875000e-03,7.496833801269531250e-03,7.397174835205078125e-03,6.793498992919921875e-03,1.024532318115234375e-02,8.324384689331054688e-03,9.316921234130859375e-03,7.385015487670898438e-03,6.863594055175781250e-03,7.344245910644531250e-03,7.074117660522460938e-03,8.852243423461914062e-03,6.667137145996093750e-03,7.961511611938476562e-03,6.988525390625000000e-03,6.563186645507812500e-03,7.148981094360351562e-03,7.050514221191406250e-03,6.665229797363281250e-03,6.374120712280273438e-03,7.431507110595703125e-03,6.690263748168945312e-03,7.099390029907226562e-03,7.171630859375000000e-03,7.649183273315429688e-03,6.182909011840820312e-03,6.961107254028320312e-03,6.867170333862304688e-03,8.705854415893554688e-03,7.171154022216796875e-03,7.138967514038085938e-03,7.316589355468750000e-03,6.484985351562500000e-03,6.789922714233398438e-03,6.089687347412109375e-03,6.619691848754882812e-03,6.369590759277343750e-03,7.188081741333007812e-03,6.252527236938476562e-03,6.700038909912109375e-03,7.902860641479492188e-03,5.988597869873046875e-03,7.196903228759765625e-03,5.999088287353515625e-03,5.883455276489257812e-03,7.442951202392578125e-03,6.808280944824218750e-03,7.841110229492187500e-03,9.016036987304687500e-03,6.493806838989257812e-03,8.642673492431640625e-03,7.142066955566406250e-03,9.775876998901367188e-03,6.205558776855468750e-03,6.874561309814453125e-03,7.121562957763671875e-03,7.780790328979492188e-03,6.577253341674804688e-03,6.541967391967773438e-03,8.153676986694335938e-03,7.439136505126953125e-03,7.351875305175781250e-03,7.561922073364257812e-03,6.757497787475585938e-03,6.651878356933593750e-03
1.024818420410156250e-02,7.316112518310546875e-03,8.028507232666015625e-03,9.402513504028320312e-03,9.184360504150390625e-03,9.326457977294921875e-03,7.853031158447265625e-03,6.803035736083984375e-03,7.355690002441406250e-03,7.078647613525390625e-03,7.750272750854492188e-03,9.439468383789062500e-03,7.406711578369140625e-03,7.377386093139648438e-03,6.722688674926757812e-03,7.485866546630859375e-03,8.486747741699218750e-03,8.328437805175781250e-03,6.912708282470703125e-03,6.912469863891601562e-03,6.107807159423828125e-03,6.682634353637695312e-03,6.945371627807617188e-03,8.047580718994140625e-03,8.868217468261718750e-03,7.321834564208984375e-03,6.891965866088867188e-03,9.437084197998046875e-03,7.928133010864257812e-03,9.322404861450195312e-03,7.271766662597656250e-03,6.838798522949218750e-03,7.315874099731445312e-03,7.177114486694335938e-03,8.820772171020507812e-03,6.638526916503906250e-03,7.936716079711914062e-03,7.056474685668945312e-03,6.188631057739257812e-03,7.013797760009765625e-03,6.714105606079101562e-03,6.785392761230468750e-03,6.410598754882812500e-03,7.272481918334960938e-03,6.685733795166015625e-03,6.925582885742187500e-03,7.218599319458007812e-03,7.567405700683593750e-03,6.332874298095703125e-03,7.345676422119140625e-03,6.811141967773437500e-03,8.586406707763671875e-03,7.062673568725585938e-03,7.022142410278320312e-03,7.346391677856445312e-03,6.497621536254882812e-03,6.595134735107421875e-03,6.114482879638671875e-03,6.613016128540039062e-03,6.342172622680664062e-03,7.101774215698242188e-03,6.247520446777343750e-03,6.681203842163085938e-03,7.874250411987304688e-03,5.904197692871093750e-03,7.201194763183593750e-03,6.044387817382812500e-03,5.995035171508789062e-03,7.370233535766601562e-03,6.988286972045898438e-03,7.833719253540039062e-03,8.355379104614257812e-03,6.477594375610351562e-03,8.667469024658203125e-03,7.191181182861328125e-03,9.351015090942382812e-03,6.169319152832031250e-03,6.846189498901367188e-03,7.070541381835937500e-03,7.603168487548828125e-03,6.578922271728515625e-03,6.427288055419921875e-03,8.286476135253906250e-03,7.550477981567382812e-03,7.181406021118164062e-03,8.208274841308593750e-03,6.303071975708007812e-03,6.623268127441406250e-03
1.031351089477539062e-02,7.673978805541992188e-03,8.513450622558593750e-03,9.659051895141601562e-03,9.064197540283203125e-03,9.275674819946289062e-03,8.266448974609375000e-03,6.806135177612304688e-03,7.316350936889648438e-03,7.196426391601562500e-03,7.755517959594726562e-03,9.374618530273437500e-03,7.669687271118164062e-03,7.563114166259765625e-03,6.717920303344726562e-03,7.880687713623046875e-03,8.709192276000976562e-03,8.207321166992187500e-03,6.890773773193359375e-03,6.882190704345703125e-03,6.121635437011718750e-03,6.430387496948242188e-03,7.131099700927734375e-03,8.005142211914062500e-03,7.470130920410156250e-03,8.168935775756835938e-03,6.941556930541992188e-03,9.968996047973632812e-03,8.074522018432617188e-03,9.319305419921875000e-03,7.187604904174804688e-03,6.812334060668945312e-03,7.408618927001953125e-03,7.071733474731445312e-03,9.011507034301757812e-03,6.700277328491210938e-03,7.677316665649414062e-03,7.107973098754882812e-03,6.336450576782226562e-03,7.034540176391601562e-03,6.629705429077148438e-03,6.638526916503906250e-03,6.376266479492187500e-03,7.330179214477539062e-03,6.767511367797851562e-03,7.049560546875000000e-03,7.053375244140625000e-03,7.709741592407226562e-03,6.281137466430664062e-03,6.974697113037109375e-03,6.839990615844726562e-03,8.687257766723632812e-03,6.879091262817382812e-03,7.045030593872070312e-03,7.321357727050781250e-03,6.464481353759765625e-03,6.557703018188476562e-03,6.079912185668945312e-03,6.674289703369140625e-03,6.323814392089843750e-03,7.082939147949218750e-03,6.547451019287109375e-03,6.724357604980468750e-03,8.569002151489257812e-03,6.426811218261718750e-03,7.229089736938476562e-03,6.084918975830078125e-03,6.392478942871093750e-03,7.277965545654296875e-03,6.824731826782226562e-03,7.914304733276367188e-03,8.354187011718750000e-03,6.514310836791992188e-03,8.496761322021484375e-03,7.195234298706054688e-03,9.573221206665039062e-03,6.343841552734375000e-03,6.803750991821289062e-03,7.253646850585937500e-03,7.435321807861328125e-03,6.712913513183593750e-03,6.282091140747070312e-03,8.371353149414062500e-03,7.472038269042968750e-03,7.183790206909179688e-03,7.486104965209960938e-03,6.391048431396484375e-03,6.615877151489257812e-03
1.021909713745117188e-02,7.371902465820312500e-03,8.184671401977539062e-03,9.450435638427734375e-03,9.231567382812500000e-03,9.288072586059570312e-03,8.255004882812500000e-03,7.192611694335937500e-03,7.643222808837890625e-03,7.102727890014648438e-03,7.925748825073242188e-03,9.157180786132812500e-03,7.670402526855468750e-03,7.555007934570312500e-03,6.714105606079101562e-03,8.447408676147460938e-03,8.248090744018554688e-03,9.534358978271484375e-03,6.817340850830078125e-03,6.811380386352539062e-03,6.204128265380859375e-03,6.460666656494140625e-03,7.276773452758789062e-03,8.109331130981445312e-03,7.395029067993164062e-03,7.354736328125000000e-03,6.932020187377929688e-03,9.378671646118164062e-03,7.866382598876953125e-03,9.102106094360351562e-03,7.430791854858398438e-03,6.864309310913085938e-03,7.620334625244140625e-03,7.106065750122070312e-03,9.000539779663085938e-03,6.690502166748046875e-03,7.725954055786132812e-03,7.170915603637695312e-03,6.199836730957031250e-03,7.230758666992187500e-03,6.631612777709960938e-03,6.778478622436523438e-03,6.571531295776367188e-03,7.454395294189453125e-03,7.147073745727539062e-03,7.212400436401367188e-03,7.171869277954101562e-03,7.967472076416015625e-03,6.145715713500976562e-03,7.070302963256835938e-03,6.884574890136718750e-03,8.653640747070312500e-03,7.119894027709960938e-03,7.200241088867187500e-03,7.297277450561523438e-03,6.477117538452148438e-03,6.560325622558593750e-03,6.250858306884765625e-03,6.797552108764648438e-03,6.579875946044921875e-03,7.169961929321289062e-03,6.193876266479492188e-03,6.605863571166992188e-03,7.959604263305664062e-03,5.887746810913085938e-03,6.917715072631835938e-03,6.101846694946289062e-03,6.229639053344726562e-03,7.620811462402343750e-03,6.825923919677734375e-03,8.037567138671875000e-03,8.364677429199218750e-03,6.839752197265625000e-03,8.710622787475585938e-03,7.272958755493164062e-03,9.157657623291015625e-03,6.143331527709960938e-03,6.825208663940429688e-03,7.134199142456054688e-03,7.693767547607421875e-03,6.747961044311523438e-03,6.189823150634765625e-03,8.472681045532226562e-03,7.505416870117187500e-03,7.372379302978515625e-03,8.046150207519531250e-03,6.349086761474609375e-03,6.558418273925781250e-03
1.036119461059570312e-02,7.223606109619140625e-03,7.826805114746093750e-03,9.881496429443359375e-03,9.100198745727539062e-03,9.267807006835937500e-03,8.574485778808593750e-03,6.971359252929687500e-03,7.603168487548828125e-03,6.969213485717773438e-03,7.716894149780273438e-03,9.379863739013671875e-03,7.641077041625976562e-03,7.617950439453125000e-03,6.682634353637695312e-03,8.256435394287109375e-03,8.650064468383789062e-03,1.237392425537109375e-02,7.250308990478515625e-03,6.837368011474609375e-03,6.301879882812500000e-03,7.020235061645507812e-03,7.719993591308593750e-03,8.024454116821289062e-03,7.429599761962890625e-03,7.304668426513671875e-03,6.979942321777343750e-03,9.077310562133789062e-03,7.676124572753906250e-03,9.186029434204101562e-03,7.094144821166992188e-03,6.845474243164062500e-03,7.426023483276367188e-03,7.245540618896484375e-03,8.912324905395507812e-03,6.760597229003906250e-03,7.820129394531250000e-03,7.238626480102539062e-03,6.199598312377929688e-03,7.235050201416015625e-03,6.599664688110351562e-03,6.649494171142578125e-03,6.558179855346679688e-03,7.351875305175781250e-03,6.821155548095703125e-03,6.932973861694335938e-03,7.028102874755859375e-03,7.613658905029296875e-03,6.358146667480468750e-03,6.805658340454101562e-03,6.836414337158203125e-03,8.808135986328125000e-03,6.871938705444335938e-03,7.312297821044921875e-03,7.238626480102539062e-03,6.464719772338867188e-03,6.493568420410156250e-03,6.138086318969726562e-03,6.523847579956054688e-03,6.305456161499023438e-03,7.012367248535156250e-03,6.278276443481445312e-03,6.598711013793945312e-03,7.870912551879882812e-03,5.947589874267578125e-03,7.011413574218750000e-03,6.112098693847656250e-03,6.260156631469726562e-03,7.357358932495117188e-03,6.700754165649414062e-03,7.853984832763671875e-03,8.446931838989257812e-03,6.632089614868164062e-03,8.884668350219726562e-03,6.723642349243164062e-03,9.659290313720703125e-03,6.275653839111328125e-03,6.690740585327148438e-03,7.319688796997070312e-03,7.611513137817382812e-03,6.505250930786132812e-03,6.150007247924804688e-03,8.538961410522460938e-03,7.480859756469726562e-03,7.236719131469726562e-03,7.635116577148437500e-03,6.438016891479492188e-03,6.453752517700195312e-03
1.042532920837402344e-02,7.347106933593750000e-03,8.386135101318359375e-03,9.455204010009765625e-03,9.013414382934570312e-03,1.014375686645507812e-02,8.448839187622070312e-03,6.660938262939453125e-03,7.736682891845703125e-03,7.033109664916992188e-03,7.807016372680664062e-03,9.443521499633789062e-03,7.642984390258789062e-03,7.605552673339843750e-03,6.693601608276367188e-03,8.055210113525390625e-03,8.296012878417968750e-03,1.238203048706054688e-02,6.980180740356445312e-03,6.785869598388671875e-03,6.233692169189453125e-03,8.139610290527343750e-03,7.482290267944335938e-03,8.670091629028320312e-03,7.504224777221679688e-03,7.111787796020507812e-03,6.937503814697265625e-03,9.795188903808593750e-03,7.982492446899414062e-03,9.091377258300781250e-03,7.169723510742187500e-03,6.807327270507812500e-03,7.601022720336914062e-03,7.181167602539062500e-03,9.016752243041992188e-03,6.742715835571289062e-03,8.091688156127929688e-03,7.102012634277343750e-03,6.173372268676757812e-03,7.515430450439453125e-03,6.605625152587890625e-03,6.864786148071289062e-03,6.372928619384765625e-03,7.456541061401367188e-03,6.601810455322265625e-03,7.101535797119140625e-03,7.204294204711914062e-03,7.925271987915039062e-03,6.074666976928710938e-03,6.777286529541015625e-03,6.910562515258789062e-03,8.749485015869140625e-03,6.888151168823242188e-03,7.035493850708007812e-03,7.630825042724609375e-03,6.708145141601562500e-03,6.625175476074218750e-03,6.096839904785156250e-03,6.787776947021484375e-03,6.286859512329101562e-03,7.018327713012695312e-03,6.259202957153320312e-03,6.634950637817382812e-03,7.914304733276367188e-03,5.921840667724609375e-03,6.898403167724609375e-03,6.545543670654296875e-03,6.497383117675781250e-03,7.662773132324218750e-03,6.811380386352539062e-03,7.941722869873046875e-03,8.951902389526367188e-03,6.479263305664062500e-03,9.042024612426757812e-03,6.511449813842773438e-03,9.880065917968750000e-03,6.289482116699218750e-03,6.893157958984375000e-03,7.133007049560546875e-03,7.595539093017578125e-03,6.542205810546875000e-03,6.398200988769531250e-03,9.260654449462890625e-03,7.541656494140625000e-03,7.149219512939453125e-03,8.101463317871093750e-03,6.298780441284179688e-03,6.583690643310546875e-03
